Date,Currency,Description,Producer,Record,Bid,Ask,Bid Yield %,Ask Yield %,Maturity Date,Coupon,Last Trade Price,Last Trade Size mm,Mid Yield %,Bid Size mm,Ask Size mm,Duration,Total Volume mm,Dollar Flow,Close,High,Low,Open,VWAP,VWAY %,Best Ask Size1,Best Ask Size2,Best Ask Size3,Best Ask Size4,Best Ask Size5,Best Ask1,Best Ask2,Best Ask3,Best Ask4,Best Ask5,Best Bid Size1,Best Bid Size2,Best Bid Size3,Best Bid Size4,Best Bid Size5,Best Bid1,Best Bid2,Best Bid3,Best Bid4,Best Bid5,Sequence
08/01/2018 01:00:43.508,USD,2YR NOTE,US_500,2_YEAR,0,0,<blank>,<blank>,31 Dec 2019,1.875,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,0,,99.828125,0,0,0,0,0,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,28
08/01/2018 02:01:06.764,USD,2YR NOTE,US_500,2_YEAR,99.8203125,99.859375,1.968,1.948,,,,,1.958,<blank>,<blank>,1.926351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
08/01/2018 02:01:19.967,USD,2YR NOTE,US_500,2_YEAR,99.8125,,1.972,,,,,,1.96,5,,1.926255,,,,,,,,,,,,,,,,,,,5,,,,,99.8125,,,,,30
08/01/2018 02:01:20.171,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,99.8046875,99.796875,99.7890625,99.78125,31
08/01/2018 02:01:20.671,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.8203125,,1.968,,,,,1.97,5,<blank>,1.925779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
08/01/2018 02:01:23.202,USD,2YR NOTE,US_500,2_YEAR,,99.8515625,,1.952,,,,,1.962,,5,1.92616,,,,,,,,,5,,,,,99.8515625,,,,,,,,,,,,,,,33
08/01/2018 02:01:23.452,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,99.859375,99.8671875,99.875,99.8828125,,,,,,,,,,,34
08/01/2018 02:01:23.639,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.8515625,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
08/01/2018 02:01:26.139,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,,,,,,,,,,,,,,,,36
08/01/2018 02:01:27.640,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,37
08/01/2018 02:01:27.827,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,15,10,10,10,,,,,,38
08/01/2018 02:01:27.827,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,39
08/01/2018 02:01:28.015,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,15,,,,,,40
08/01/2018 02:01:33.374,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,41
08/01/2018 02:01:40.499,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,42
08/01/2018 02:01:41.656,USD,2YR NOTE,US_500,2_YEAR,,99.84375,,1.956,,,,,1.964,,7,1.926065,,,,,,,,,7,10,,,,99.84375,99.8515625,99.859375,99.8671875,99.875,,,,,,,,,,,43
08/01/2018 02:01:42.077,USD,2YR NOTE,US_500,2_YEAR,99.8125,99.84375,,,,,,,,5,7,,,,,,,,,,,17,,,,,,,,,,22,,,,,,,,,44
08/01/2018 02:02:10.641,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,45
08/01/2018 02:02:17.360,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,46
08/01/2018 02:02:18.500,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,47
08/01/2018 02:02:19.625,USD,2YR NOTE,US_500,2_YEAR,99.8203125,,1.968,,,,,,1.962,15,,1.92616,,,,,,,,,,,,,,,,,,,15,10,,22,15,99.8203125,99.8125,99.8046875,99.796875,99.7890625,48
08/01/2018 02:02:20.235,USD,2YR NOTE,US_500,2_YEAR,99.8203125,99.84375,,,,,,,,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
08/01/2018 02:02:32.751,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,69,69,66,66,,,,,,,63,75,75,69,,,,,,50
08/01/2018 02:03:25.940,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,1.964,16,6,1.926065,,,,,,,,,6,70,,69,,99.8359375,99.84375,99.8515625,99.859375,99.8671875,16,,,,,,,,,,51
08/01/2018 02:03:26.737,USD,2YR NOTE,US_500,2_YEAR,99.8203125,99.8359375,,,,,,,,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
08/01/2018 02:03:46.753,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,53
08/01/2018 02:04:24.926,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,112,111,111,108,,,,,,,105,117,117,111,,,,,,54
08/01/2018 02:04:24.926,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,125,,,,,,55
08/01/2018 02:04:31.348,USD,2YR NOTE,US_500,2_YEAR,99.828125,,1.964,,,,,,1.962,15,,1.92616,,,,,,,,,,,125,125,,,,,,,15,86,119,131,131,99.828125,99.8203125,99.8125,99.8046875,99.796875,56
08/01/2018 02:04:31.582,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,57
08/01/2018 02:04:32.020,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,,,,,,,15,6,,,,,,,,,,16,122,135,,,,,,,,,,129,141,141,,,,,,58
08/01/2018 02:04:32.020,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
08/01/2018 02:04:32.223,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,135,132,,,,,,,,,,,,,,,,60
08/01/2018 02:04:43.411,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,86,,,,,,,,,61
08/01/2018 02:04:59.052,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,62
08/01/2018 02:05:04.786,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,16,17,,,,,,,,,,17,76,136,136,133,,,,,,16,87,130,142,142,,,,,,63
08/01/2018 02:05:06.833,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,64
08/01/2018 02:05:12.021,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,73,,,,,,,,,65
08/01/2018 02:05:12.208,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,137,137,134,,,,,,,,131,143,143,,,,,,66
08/01/2018 02:05:26.302,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,27,,,,,,,,,,27,87,147,,,,,,,,,,141,153,153,,,,,,67
08/01/2018 02:05:27.021,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,147,144,,,,,,,,,,,,,,,,68
08/01/2018 02:05:27.506,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,34,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,69
08/01/2018 02:05:34.693,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,218,,,,,,70
08/01/2018 02:05:35.381,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,209,209,,,,,,,,,,,,,,,,71
08/01/2018 02:05:54.944,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,88,148,,,,,,,,,74,142,,,,,,,,72
08/01/2018 02:05:55.194,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,210,210,,,,,,,,,216,219,,,,,,73
08/01/2018 02:05:58.491,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,74
08/01/2018 02:06:00.803,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,75
08/01/2018 02:06:03.553,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,17,35,,,,,,,,,,35,,,,,,,,,,17,,,,,,,,,,76
08/01/2018 02:06:10.069,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,42,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,77
08/01/2018 02:06:13.444,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,78
08/01/2018 02:06:13.601,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,199,200,200,,,,,,,,,,,,,,,,79
08/01/2018 02:06:14.304,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,80
08/01/2018 02:06:14.507,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,206,214,,,,,,81
08/01/2018 02:06:14.507,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,,,,,82
08/01/2018 02:06:34.586,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,43,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,83
08/01/2018 02:06:36.914,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,84
08/01/2018 02:06:42.211,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,96,200,,,,,,,,,125,138,,,,,,,,85
08/01/2018 02:06:42.383,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,201,201,,,,,,,,,207,210,,,,,,86
08/01/2018 02:06:46.539,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,87
08/01/2018 02:06:49.305,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,,,,,,,,88
08/01/2018 02:06:53.977,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,18,44,,,,,,,,,,44,,,,,,,,,,18,,,,,,,,,,89
08/01/2018 02:07:12.602,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,15,,,,,,,,,,,,146,,,,,,,,,15,,,,,,,,,,90
08/01/2018 02:07:16.774,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,91
08/01/2018 02:07:23.556,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,201,200,,,,,,,,92
08/01/2018 02:07:42.384,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,220,212,203,203,,,,,,,203,202,209,212,,,,,,93
08/01/2018 02:07:54.010,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,45,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,94
08/01/2018 02:07:59.619,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,95
08/01/2018 02:07:59.697,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
08/01/2018 02:08:06.791,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,44,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,97
08/01/2018 02:08:12.151,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,15,64,,,,,,,,,,64,,,,,,,,,,15,,,,,,,,,,98
08/01/2018 02:08:25.417,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,84,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,99
08/01/2018 02:08:38.370,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,222,214,205,,,,,,,,205,204,211,,,,,,,100
08/01/2018 02:08:46.292,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,101
08/01/2018 02:08:46.995,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,102
08/01/2018 02:08:47.167,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,103
08/01/2018 02:08:56.261,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,207,,,,,,,,,104
08/01/2018 02:08:56.464,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,216,207,205,,,,,,,,206,213,214,,,,,,105
08/01/2018 02:09:00.324,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,106
08/01/2018 02:09:06.918,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,107
08/01/2018 02:09:14.699,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,86,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,108
08/01/2018 02:10:00.310,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,109
08/01/2018 02:10:07.154,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,110
08/01/2018 02:10:07.232,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,18,210,203,,,,,,,,111
08/01/2018 02:10:26.654,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,251,,,,,,,,,,,,,,,,,,,112
08/01/2018 02:10:33.076,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,227,,,,,,,,,113
08/01/2018 02:10:39.936,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,273,,,,,,,,,,229,,,,,,,,,114
08/01/2018 02:10:40.186,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,218,209,207,,,,,,,,205,215,216,,,,,,115
08/01/2018 02:10:41.280,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,116
08/01/2018 02:10:51.593,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,96,,,,,,,,,,96,283,228,219,,,,,,,,239,215,225,226,,,,,,117
08/01/2018 02:10:51.780,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,118
08/01/2018 02:10:56.530,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,106,,,,,,,,,,106,293,238,229,227,,,,,,,249,225,235,236,,,,,,119
08/01/2018 02:11:02.468,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,108,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,120
08/01/2018 02:11:03.312,USD,2YR NOTE,US_500,2_YEAR,99.828125,0,,<blank>,,,,,1.964,<blank>,<blank>,,,,,,,,,,,307,307,238,229,,99.8359375,99.84375,99.8515625,99.859375,8,,,,,,,,,,121
08/01/2018 02:11:03.312,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,8,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,122
08/01/2018 02:11:03.312,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123
08/01/2018 02:11:03.312,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
08/01/2018 02:11:03.515,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
08/01/2018 02:11:06.140,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.828125,8,1.962,16,108,,8,,,,,,99.8281,1.96403,,307,238,229,227,,99.84375,99.8515625,99.859375,99.8671875,16,,,,,,,,,,126
08/01/2018 02:11:06.577,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,,,,,,,16,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127
08/01/2018 02:11:21.093,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,24,,,,,,99.828125,99.828125,99.828125,,,,,,,,,,,,,24,,,,,,,,,,128
08/01/2018 02:11:23.109,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,129
08/01/2018 02:11:23.343,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,269,,,,,,,,,130
08/01/2018 02:11:25.140,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,131
08/01/2018 02:11:27.094,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,132
08/01/2018 02:11:30.187,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,133
08/01/2018 02:11:30.531,USD,2YR NOTE,US_500,2_YEAR,99.828125,0,,<blank>,,,,,1.964,<blank>,<blank>,,,,,,,,,,,108,327,238,229,,99.8359375,99.84375,99.8515625,99.859375,10,,,,,,,,,,134
08/01/2018 02:11:30.531,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135
08/01/2018 02:11:30.531,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136
08/01/2018 02:11:30.547,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137
08/01/2018 02:11:30.687,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138
08/01/2018 02:11:33.469,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.828125,10,1.962,2,108,,18,,,,,,99.8281,1.96403,,327,238,229,227,,99.84375,99.8515625,99.859375,99.8671875,2,,,,,,,,,,139
08/01/2018 02:11:34.141,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,<blank>,,,,,1.964,<blank>,<blank>,,,,,,,,,,,108,327,238,229,,99.8359375,99.84375,99.8515625,99.859375,1,,,,,,,,,,140
08/01/2018 02:11:34.141,USD,2YR NOTE,US_500,2_YEAR,99.828125,0,,,,,,,,2,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141
08/01/2018 02:11:34.141,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142
08/01/2018 02:11:34.188,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
08/01/2018 02:11:34.188,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144
08/01/2018 02:11:34.438,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145
08/01/2018 02:11:37.125,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.828125,1,1.962,3,108,,19,,,,,,99.8281,1.96403,,327,238,229,227,,99.84375,99.8515625,99.859375,99.8671875,3,,,,,,,,,,146
08/01/2018 02:11:37.688,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,,,,,,,3,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147
08/01/2018 02:11:52.157,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,268,222,,,,,,,,148
08/01/2018 02:11:53.876,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,149
08/01/2018 02:12:02.391,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,225,,,,,,,,150
08/01/2018 02:12:06.438,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,109,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,151
08/01/2018 02:12:34.611,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,111,,,,,,,,,,111,,,,,,,,,,,268,,,,,,,,,152
08/01/2018 02:12:34.877,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,329,,,,,,,,,,,227,,,,,,,,153
08/01/2018 02:12:35.064,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,240,,,,,,,154
08/01/2018 02:12:36.674,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,238,,,,,,155
08/01/2018 02:12:36.861,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,,,,156
08/01/2018 02:12:50.877,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,333,244,235,,,,,,,,272,231,244,,,,,,,157
08/01/2018 02:12:51.049,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,242,,,,,,158
08/01/2018 02:12:51.737,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,159
08/01/2018 02:12:51.799,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,110,,,,,,,,,,110,,,,,,,,,,,275,,241,,,,,,,160
08/01/2018 02:12:55.221,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,161
08/01/2018 02:12:55.846,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,162
08/01/2018 02:12:56.659,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,163
08/01/2018 02:12:57.221,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,,164
08/01/2018 02:12:57.643,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,165
08/01/2018 02:12:58.096,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,,,,,,,166
08/01/2018 02:12:58.518,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,167
08/01/2018 02:12:58.955,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,168
08/01/2018 02:13:08.284,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,274,228,243,,,,,,,169
08/01/2018 02:13:08.550,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,275,230,241,,,,,,,170
08/01/2018 02:13:12.143,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,171
08/01/2018 02:13:12.206,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,172
08/01/2018 02:13:18.144,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,18,112,,,,,,,,,,112,,,,,,,,,,18,,,,,,,,,,173
08/01/2018 02:13:20.612,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,38,,,,,,,,,,,,375,,,,,,,,,38,317,,,,,,,,,174
08/01/2018 02:14:00.332,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,175
08/01/2018 02:14:02.301,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,176
08/01/2018 02:14:16.067,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,177
08/01/2018 02:14:16.942,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,178
08/01/2018 02:14:21.364,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,179
08/01/2018 02:14:31.036,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,180
08/01/2018 02:14:31.208,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,181
08/01/2018 02:14:33.255,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,182
08/01/2018 02:14:35.005,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,183
08/01/2018 02:14:35.005,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,184
